ID	Language_ID	Glottocode	ISO 639-3	Parameter_ID	Value	Form	Segments	Source_Form	Cognate_ID	Comment	Source
Suzhou_WIFE_3	Suzhou	suzh1234	wuu	WIFE	家主婆	kɑ⁴⁴ tsʯ⁵²⁻⁴⁴ bu¹³⁻²¹	k ɑ ⁴ ⁴   t s ʯ ⁵ ² ⁻ ⁴ ⁴   b u ¹ ³ ⁻ ² ¹	kɑ⁴⁴ tsʯ⁵²⁻⁴⁴ bu¹³⁻²¹	WIFE_3		Liu2007
Wenzhou_WIFE_10	Wenzhou	ouji1238	wuu	WIFE	老安	lə²⁴⁻⁴² y⁴⁴⁻²¹	l ə ² ⁴ ⁻ ⁴ ²   y ⁴ ⁴ ⁻ ² ¹	lə²⁴⁻⁴² y⁴⁴⁻²¹	WIFE_10		Liu2007
Changsha_WIFE_1	Changsha	chan1326	hsn	WIFE	妻子	tɕʰi³³ tsz̩⁰	t ɕʰ i ³ ³   t s z̩ ⁰	tɕʰi³³ tsɿ⁰	WIFE_1		Liu2007
Changsha_WIFE_11	Changsha	chan1326	hsn	WIFE	堂客	tan¹³ kʰə⁰	t a n ¹ ³   kʰ ə ⁰	tan¹³ kʰə⁰	WIFE_11		Liu2007
Changsha_WIFE_9	Changsha	chan1326	hsn	WIFE	內當家	lei¹¹ tan³³ tɕia³³	l e i ¹ ¹   t a n ³ ³   t ɕ i a ³ ³	lei¹¹ tan³³ tɕia³³	WIFE_9		Liu2007
Changsha_WIFE_1	Changsha	chan1326	hsn	WIFE	婆婆子	po¹³ po⁰ tsz̩⁰	p o ¹ ³   p o ⁰   t s z̩ ⁰	po¹³ po⁰ tsɿ⁰	WIFE_1		Liu2007
Loudi_WIFE_11	Loudi	loud1234	hsn	WIFE	堂客	tʰɔŋ¹³ ke¹³⁻³³	tʰ ɔ ŋ ¹ ³   k e ¹ ³ ⁻ ³ ³	tʰɔŋ¹³ ke¹³⁻³³	WIFE_11		Liu2007
Nanchang_WIFE_1	Nanchang	nanc1254	gan	WIFE	妻子	tɕʰi⁴² tsz̩⁰	t ɕʰ i ⁴ ²   t s z̩ ⁰	tɕʰi⁴² tsɿ⁰	WIFE_1		Liu2007
Nanchang_WIFE_3	Nanchang	nanc1254	gan	WIFE	老婆	lau²¹³ pʰo⁰	l a u ² ¹ ³   pʰ o ⁰	lau²¹³ pʰo⁰	WIFE_3		Liu2007
Meixian_WIFE_3	Meixian	yuet1238	hak	WIFE	老婆	lau³¹ pʰo¹¹	l a u ³ ¹   pʰ o ¹ ¹	lau³¹ pʰo¹¹	WIFE_3		Liu2007
Guilin_WIFE_3	Guilin	guil1241	cnp	WIFE	老婆	lɑu²³ puo²²	l ɑ u ² ³   p u o ² ²	lɑu²³ puo²²	WIFE_3		Liu2007
Guangzhou_WIFE_1	Guangzhou	guan1279	yue	WIFE	妻子	tsʰɐi⁵³ tsi³⁵	t sʰ ɐ i ⁵ ³   t s i ³ ⁵	tsʰɐi⁵³ tsi³⁵	WIFE_1		Liu2007
Fuzhou_WIFE_12	Fuzhou	fuzh1239	cdo	WIFE	老小	lo³²⁻³⁵ lieu³²	l o ³ ² ⁻ ³ ⁵   l i e u ³ ²	lo³²⁻³⁵ lieu³²	WIFE_12		Liu2007
Fuzhou_WIFE_13	Fuzhou	fuzh1239	cdo	WIFE	老媽	lau²⁴²⁻⁵³ ma³²	l a u ² ⁴ ² ⁻ ⁵ ³   m a ³ ²	lau²⁴²⁻⁵³ ma³²	WIFE_13		Liu2007
Fuzhou_WIFE_3	Fuzhou	fuzh1239	cdo	WIFE	老婆	lau²⁴²⁻⁵⁵ pʰo⁵³	l a u ² ⁴ ² ⁻ ⁵ ⁵   pʰ o ⁵ ³	lau²⁴²⁻⁵⁵ pʰo⁵³	WIFE_3		Liu2007
Fuzhou_WIFE_14	Fuzhou	fuzh1239	cdo	WIFE	厝里	tsʰuo²¹²⁻⁵³ lie³²	t sʰ u o ² ¹ ² ⁻ ⁵ ³   l i e ³ ²	tsʰuo²¹²⁻⁵³ lie³²	WIFE_14		Liu2007
Xiamen_WIFE_15	Xiamen	xiam1236	cdo	WIFE	某	bɔ⁵³	b ɔ ⁵ ³	bɔ⁵³	WIFE_15		Liu2007
Beijing_ALL_1	Beijing	beij1234	cmn	ALL	全部	tɕʰyɛn³⁵ pu⁵¹	t ɕʰ y ɛ n ³ ⁵   p u ⁵ ¹	tɕʰyɛn³⁵ pu⁵¹	ALL_1		Liu2007
Haerbin_ALL_1	Ha'erbin	haer1234	cmn	ALL	全部	tɕʰyan²⁴ pu⁵³	t ɕʰ y a n ² ⁴   p u ⁵ ³	tɕʰyan²⁴ pu⁵³	ALL_1		Liu2007
Jinan_ALL_1	Jinan	jina1245	cmn	ALL	全部	tɕʰyæ̃⁵³ pu³¹	t ɕʰ y æ̃ ⁵ ³   p u ³ ¹	tɕʰyæ̃⁵³ pu³¹	ALL_1		Liu2007
Rongcheng_ALL_1	Rongcheng	rong1271	cmn	ALL	全部	tsʰiɐn³⁵ pur³³⁴	t sʰ i ɐ n ³ ⁵   p u r ³ ³ ⁴	tsʰiɐn³⁵ pur³³⁴	ALL_1		Liu2007
Taiyuan_ALL_1	Taiyuan	taiy1243	cjy	ALL	全部	tɕʰye²¹ pu⁴⁵	t ɕʰ y e ² ¹   p u ⁴ ⁵	tɕʰye²¹ pu⁴⁵	ALL_1		Liu2007
XiAn_ALL_1	Xi'an	xian1253	cmn	ALL	全部	tsʰuæ̃²⁴ pu⁴⁴	t sʰ u æ̃ ² ⁴   p u ⁴ ⁴	tsʰuæ̃²⁴ pu⁴⁴	ALL_1		Liu2007
Chengdu_ALL_1	Chengdu	chen1267	cmn	ALL	全部	tɕʰyan²¹⁻⁵⁵ pu²¹³⁻²¹	t ɕʰ y a n ² ¹ ⁻ ⁵ ⁵   p u ² ¹ ³ ⁻ ² ¹	tɕʰyan²¹⁻⁵⁵ pu²¹³⁻²¹	ALL_1		Liu2007
Nanjing_ALL_1	Nanjing	nanj1234	cmn	ALL	全部	tɕʰyen¹³ pu⁴⁴	t ɕʰ y e n ¹ ³   p u ⁴ ⁴	tɕʰyen¹³ pu⁴⁴	ALL_1		Liu2007
Jixi_ALL_1	Jixi	jixi1238	czh	ALL	全部	tɕʰyẽ⁴⁴⁻³⁵ pʰu³¹	t ɕʰ y ẽ ⁴ ⁴ ⁻ ³ ⁵   pʰ u ³ ¹	tɕʰyẽ⁴⁴⁻³⁵ pʰu³¹	ALL_1		Liu2007
Suzhou_ALL_1	Suzhou	suzh1234	wuu	ALL	全部	ziɪ¹³ bu²³¹⁻²¹	z i ɪ ¹ ³   b u ² ³ ¹ ⁻ ² ¹	ziɪ¹³ bu²³¹⁻²¹	ALL_1		Liu2007
Wenzhou_ALL_1	Wenzhou	ouji1238	wuu	ALL	全部	jy³⁴¹⁻²⁴ bu²⁴⁻²²	j y ³ ⁴ ¹ ⁻ ² ⁴   b u ² ⁴ ⁻ ² ²	jy³⁴¹⁻²⁴ bu²⁴⁻²²	ALL_1		Liu2007
Changsha_ALL_1	Changsha	chan1326	hsn	ALL	全部	tɕʰyẽ¹³ pu¹¹	t ɕʰ y ẽ ¹ ³   p u ¹ ¹	tɕʰyẽ¹³ pu¹¹	ALL_1		Liu2007
Loudi_ALL_1	Loudi	loud1234	hsn	ALL	全部	dzuĩ¹³ bu¹¹	d z u ĩ ¹ ³   b u ¹ ¹	dzuĩ¹³ bu¹¹	ALL_1		Liu2007
Nanchang_ALL_1	Nanchang	nanc1254	gan	ALL	全部	tɕʰyon²⁴ pu⁰	t ɕʰ y o n ² ⁴   p u ⁰	tɕʰyon²⁴ pu⁰	ALL_1		Liu2007
Meixian_ALL_1	Meixian	yuet1238	hak	ALL	全部	tɕʰien¹¹ pʰu⁵³	t ɕʰ i e n ¹ ¹   pʰ u ⁵ ³	tɕʰien¹¹ pʰu⁵³	ALL_1		Liu2007
Guilin_ALL_1	Guilin	guil1241	cnp	ALL	全部	tɕyã²² pu²¹	t ɕ y ã ² ²   p u ² ¹	tɕyã²² pu²¹	ALL_1		Liu2007
Guangzhou_ALL_1	Guangzhou	guan1279	yue	ALL	全部	tsʰyn²¹ pou²²	t sʰ y n ² ¹   p o u ² ²	tsʰyn²¹ pou²²	ALL_1		Liu2007
Fuzhou_ALL_2	Fuzhou	fuzh1239	cdo	ALL	個郎下	ko²¹²⁻²¹ louŋ⁵³⁻²¹ ŋa²⁴²	k o ² ¹ ² ⁻ ² ¹   l o u ŋ ⁵ ³ ⁻ ² ¹   ŋ a ² ⁴ ²	ko²¹²⁻²¹ louŋ⁵³⁻²¹ ŋa²⁴²	ALL_2		Liu2007
Xiamen_ALL_1	Xiamen	xiam1236	cdo	ALL	全部	tsuan²⁴⁻²² pɔ²²	t s u a n ² ⁴ ⁻ ² ²   p ɔ ² ²	tsuan²⁴⁻²² pɔ²²	ALL_1		Liu2007
Beijing_HOT_1	Beijing	beij1234	cmn	HOT	熱	ʐɤ⁵¹	ʐ ɤ ⁵ ¹	ʐɤ⁵¹	HOT_1		Liu2007
Haerbin_HOT_1	Ha'erbin	haer1234	cmn	HOT	熱	ʐy⁵³	ʐ y ⁵ ³	ʐy⁵³	HOT_1		Liu2007
Jinan_HOT_1	Jinan	jina1245	cmn	HOT	熱	ʐy³¹	ʐ y ³ ¹	ʐy³¹	HOT_1		Liu2007
Rongcheng_HOT_1	Rongcheng	rong1271	cmn	HOT	熱	iɛ²¹⁴	i ɛ ² ¹ ⁴	iɛ²¹⁴	HOT_1		Liu2007
Taiyuan_HOT_1	Taiyuan	taiy1243	cjy	HOT	熱	zəʔ²	z ə ʔ ²	zəʔ²	HOT_1		Liu2007
XiAn_HOT_1	Xi'an	xian1253	cmn	HOT	熱	ʐɤ²¹	ʐ ɤ ² ¹	ʐɤ²¹	HOT_1		Liu2007
Chengdu_HOT_1	Chengdu	chen1267	cmn	HOT	熱	ze²¹	z e ² ¹	ze²¹	HOT_1		Liu2007
Nanjing_HOT_1	Nanjing	nanj1234	cmn	HOT	熱	ʐeʔ⁵	ʐ e ʔ ⁵	ʐeʔ⁵	HOT_1		Liu2007
Jixi_HOT_1	Jixi	jixi1238	czh	HOT	熱	ȵiaʔ³²*	ȵ i a ʔ ³ ² *	ȵiaʔ³²*	HOT_1		Liu2007
Suzhou_HOT_1	Suzhou	suzh1234	wuu	HOT	熱	ȵiɛʔ²³*	ȵ i ɛ ʔ ² ³ *	ȵiɛʔ²³*	HOT_1		Liu2007
Wenzhou_HOT_1	Wenzhou	ouji1238	wuu	HOT	熱	ȵi²¹	ȵ i ² ¹	ȵi²¹	HOT_1		Liu2007
Changsha_HOT_1	Changsha	chan1326	hsn	HOT	熱	ye²⁴	y e ² ⁴	ye²⁴	HOT_1		Liu2007
Loudi_HOT_1	Loudi	loud1234	hsn	HOT	熱	ie¹³	i e ¹ ³	ie¹³	HOT_1		Liu2007
Nanchang_HOT_1	Nanchang	nanc1254	gan	HOT	熱	lɛt⁵	l ɛ t ⁵	lɛt⁵	HOT_1		Liu2007
Meixian_HOT_1	Meixian	yuet1238	hak	HOT	熱	sau³³	s a u ³ ³	sau³³	HOT_1		Liu2007
Guilin_HOT_1	Guilin	guil1241	cnp	HOT	熱	lie⁵⁵	l i e ⁵ ⁵	lie⁵⁵	HOT_1		Liu2007
Guangzhou_HOT_1	Guangzhou	guan1279	yue	HOT	熱	it²	i t ²	it²	HOT_1		Liu2007
Fuzhou_HOT_1	Fuzhou	fuzh1239	cdo	HOT	熱	ieʔ⁵	i e ʔ ⁵	ieʔ⁵	HOT_1		Liu2007
Xiamen_HOT_1	Xiamen	xiam1236	cdo	HOT	熱	liat⁵	l i a t ⁵	liat⁵	HOT_1		Liu2007
Beijing_PERSON_1	Beijing	beij1234	cmn	PERSON	人	ʐən³⁵	ʐ ə n ³ ⁵	ʐən³⁵	PERSON_1		Liu2007
Haerbin_PERSON_1	Ha'erbin	haer1234	cmn	PERSON	人	in²⁴	i n ² ⁴	in²⁴	PERSON_1		Liu2007
Jinan_PERSON_1	Jinan	jina1245	cmn	PERSON	人	ʐẽ⁵³	ʐ ẽ ⁵ ³	ʐẽ⁵³	PERSON_1		Liu2007
Rongcheng_PERSON_1	Rongcheng	rong1271	cmn	PERSON	人	in⁵²	i n ⁵ ²	in⁵²	PERSON_1		Liu2007
Taiyuan_PERSON_1	Taiyuan	taiy1243	cjy	PERSON	人	zəŋ²¹	z ə ŋ ² ¹	zəŋ²¹	PERSON_1		Liu2007
XiAn_PERSON_1	Xi'an	xian1253	cmn	PERSON	人	ʐẽ²⁴	ʐ ẽ ² ⁴	ʐẽ²⁴	PERSON_1		Liu2007
Chengdu_PERSON_1	Chengdu	chen1267	cmn	PERSON	人	zən²¹	z ə n ² ¹	zən²¹	PERSON_1		Liu2007
Nanjing_PERSON_1	Nanjing	nanj1234	cmn	PERSON	人	ʐɛn¹³	ʐ ɛ n ¹ ³	ʐɛn¹³	PERSON_1		Liu2007
Jixi_PERSON_1	Jixi	jixi1238	czh	PERSON	人	iɑ̃⁴⁴	i ɑ̃ ⁴ ⁴	iɑ̃⁴⁴	PERSON_1		Liu2007
Suzhou_PERSON_1	Suzhou	suzh1234	wuu	PERSON	人	ȵin¹³	ȵ i n ¹ ³	ȵin¹³	PERSON_1		Liu2007
Wenzhou_PERSON_1	Wenzhou	ouji1238	wuu	PERSON	人	naŋ³⁴¹	n a ŋ ³ ⁴ ¹	naŋ³⁴¹	PERSON_1		Liu2007
Changsha_PERSON_1	Changsha	chan1326	hsn	PERSON	人	ʐən¹³	ʐ ə n ¹ ³	ʐən¹³	PERSON_1		Liu2007
Loudi_PERSON_1	Loudi	loud1234	hsn	PERSON	人	nin¹³	n i n ¹ ³	nin¹³	PERSON_1		Liu2007
Nanchang_PERSON_1	Nanchang	nanc1254	gan	PERSON	人	lɨn⁴⁵	l ɨ n ⁴ ⁵	lɨn⁴⁵	PERSON_1		Liu2007
Meixian_PERSON_1	Meixian	yuet1238	hak	PERSON	人	ŋin¹¹	ŋ i n ¹ ¹	ŋin¹¹	PERSON_1		Liu2007
Guilin_PERSON_1	Guilin	guil1241	cnp	PERSON	人	liŋ²²	l i ŋ ² ²	liŋ²²	PERSON_1		Liu2007
Guangzhou_PERSON_1	Guangzhou	guan1279	yue	PERSON	人	iɐn²¹	i ɐ n ² ¹	iɐn²¹	PERSON_1		Liu2007
Fuzhou_PERSON_1	Fuzhou	fuzh1239	cdo	PERSON	人	nøyŋ⁵³	n ø y ŋ ⁵ ³	nøyŋ⁵³	PERSON_1		Liu2007
Xiamen_PERSON_1	Xiamen	xiam1236	cdo	PERSON	人	laŋ²⁴	l a ŋ ² ⁴	laŋ²⁴	PERSON_1		Liu2007
Beijing_THROW_1	Beijing	beij1234	cmn	THROW	仍	ʐəŋ⁵⁵	ʐ ə ŋ ⁵ ⁵	ʐəŋ⁵⁵	THROW_1		Liu2007
Haerbin_THROW_1	Ha'erbin	haer1234	cmn	THROW	仍	ʐəŋ⁴⁴	ʐ ə ŋ ⁴ ⁴	ʐəŋ⁴⁴	THROW_1		Liu2007
Jinan_THROW_1	Jinan	jina1245	cmn	THROW	仍	ləŋ²¹⁴	l ə ŋ ² ¹ ⁴	ləŋ²¹⁴	THROW_1		Liu2007
Rongcheng_THROW_2	Rongcheng	rong1271	cmn	THROW	撂	liau³³⁴	l i a u ³ ³ ⁴	liau³³⁴	THROW_2		Liu2007
Taiyuan_THROW_1	Taiyuan	taiy1243	cjy	THROW	仍	zəŋ⁵³	z ə ŋ ⁵ ³	zəŋ⁵³	THROW_1		Liu2007
XiAn_THROW_2	Xi'an	xian1253	cmn	THROW	撂	liɑu⁴⁴	l i ɑ u ⁴ ⁴	liɑu⁴⁴	THROW_2		Liu2007
Chengdu_THROW_1	Chengdu	chen1267	cmn	THROW	仍	zən⁴⁵	z ə n ⁴ ⁵	zən⁴⁵	THROW_1		Liu2007
Chengdu_THROW_3	Chengdu	chen1267	cmn	THROW	甩	suai⁵³	s u a i ⁵ ³	suai⁵³	THROW_3		Liu2007
Nanjing_THROW_4	Nanjing	nanj1234	cmn	THROW	摔	suə³¹	s u ə ³ ¹	suə³¹	THROW_4		Liu2007
Jixi_THROW_5	Jixi	jixi1238	czh	THROW	拋	pʰɤ⁵⁵	pʰ ɤ ⁵ ⁵	pʰɤ⁵⁵	THROW_5		Liu2007
Suzhou_THROW_6	Suzhou	suzh1234	wuu	THROW	?	toʔ⁴	t o ʔ ⁴	toʔ⁴	THROW_6		Liu2007
Wenzhou_THROW_7	Wenzhou	ouji1238	wuu	THROW	掼	ɡa²²	ɡ a ² ²	ga²²	THROW_7		Liu2007
Changsha_THROW_1	Changsha	chan1326	hsn	THROW	仍	ʐən¹³	ʐ ə n ¹ ³	ʐən¹³	THROW_1		Liu2007
Changsha_THROW_3	Changsha	chan1326	hsn	THROW	甩	ɕuai⁴¹	ɕ u a i ⁴ ¹	ɕuai⁴¹	THROW_3		Liu2007
Loudi_THROW_2	Loudi	loud1234	hsn	THROW	撂	liɤ¹¹	l i ɤ ¹ ¹	liɤ¹¹	THROW_2		Liu2007
Loudi_THROW_11	Loudi	loud1234	hsn	THROW	囗	iɔ³⁵	i ɔ ³ ⁵	iɔ³⁵	THROW_11		Liu2007
Nanchang_THROW_1	Nanchang	nanc1254	gan	THROW	仍	lɨn²¹	l ɨ n ² ¹	lɨn²¹	THROW_1		Liu2007
Nanchang_THROW_8	Nanchang	nanc1254	gan	THROW	丟	tiu⁴²	t i u ⁴ ²	tiu⁴²	THROW_8		Liu2007
Meixian_THROW_8	Meixian	yuet1238	hak	THROW	丟	tiu³³	t i u ³ ³	tiu³³	THROW_8		Liu2007
Guilin_THROW_8	Guilin	guil1241	cnp	THROW	丟	tiou⁴²	t i o u ⁴ ²	tiou⁴²	THROW_8		Liu2007
Guangzhou_THROW_8	Guangzhou	guan1279	yue	THROW	丟	tiu⁵⁵	t i u ⁵ ⁵	tiu⁵⁵	THROW_8		Liu2007
Fuzhou_THROW_8	Fuzhou	fuzh1239	cdo	THROW	丟	lieu⁵⁵	l i e u ⁵ ⁵	lieu⁵⁵	THROW_8		Liu2007
Fuzhou_THROW_10	Fuzhou	fuzh1239	cdo	THROW	囗	kœʔ⁵	k œ ʔ ⁵	kœʔ⁵	THROW_10		Liu2007
Fuzhou_THROW_9	Fuzhou	fuzh1239	cdo	THROW	抾	kʰœ³²	kʰ œ ³ ²	kʰœ³²	THROW_9		Liu2007
Xiamen_THROW_1	Xiamen	xiam1236	cdo	THROW	仍	liŋ⁵⁵	l i ŋ ⁵ ⁵	liŋ⁵⁵	THROW_1		Liu2007
Beijing_WHITE_1	Beijing	beij1234	cmn	WHITE	白	pɛ³⁵	p ɛ ³ ⁵	pɛ³⁵	WHITE_1		Liu2007
Haerbin_WHITE_1	Ha'erbin	haer1234	cmn	WHITE	白	pai²⁴	p a i ² ⁴	pai²⁴	WHITE_1		Liu2007
Jinan_WHITE_1	Jinan	jina1245	cmn	WHITE	白	pei⁵³	p e i ⁵ ³	pei⁵³	WHITE_1		Liu2007
Rongcheng_WHITE_1	Rongcheng	rong1271	cmn	WHITE	白	pɛ³³⁴	p ɛ ³ ³ ⁴	pɛ³³⁴	WHITE_1		Liu2007
Taiyuan_WHITE_1	Taiyuan	taiy1243	cjy	WHITE	白	pai²¹	p a i ² ¹	pai²¹	WHITE_1		Liu2007
Taiyuan_WHITE_1	Taiyuan	taiy1243	cjy	WHITE	白	piə⁵⁴*	p i ə ⁵ ⁴ *	piə⁵⁴*	WHITE_1		Liu2007
XiAn_WHITE_1	Xi'an	xian1253	cmn	WHITE	白	pei²⁴	p e i ² ⁴	pei²⁴	WHITE_1		Liu2007
Chengdu_WHITE_1	Chengdu	chen1267	cmn	WHITE	白	pe²¹	p e ² ¹	pe²¹	WHITE_1		Liu2007
Nanjing_WHITE_1	Nanjing	nanj1234	cmn	WHITE	白	pəʔ⁵	p ə ʔ ⁵	pəʔ⁵	WHITE_1		Liu2007
Jixi_WHITE_1	Jixi	jixi1238	czh	WHITE	白	pʰaʔ³²*	pʰ a ʔ ³ ² *	pʰaʔ³²*	WHITE_1		Liu2007
Suzhou_WHITE_1	Suzhou	suzh1234	wuu	WHITE	白	bɑʔ²³*	b ɑ ʔ ² ³ *	bɑʔ²³*	WHITE_1		Liu2007
Wenzhou_WHITE_1	Wenzhou	ouji1238	wuu	WHITE	白	ba²¹	b a ² ¹	ba²¹	WHITE_1		Liu2007
Changsha_WHITE_1	Changsha	chan1326	hsn	WHITE	白	pə²⁴	p ə ² ⁴	pə²⁴	WHITE_1		Liu2007
Loudi_WHITE_1	Loudi	loud1234	hsn	WHITE	白	pʰɔ³⁵	pʰ ɔ ³ ⁵	pʰɔ³⁵	WHITE_1		Liu2007
Nanchang_WHITE_1	Nanchang	nanc1254	gan	WHITE	白	pʰaʔ⁵	pʰ a ʔ ⁵	pʰaʔ⁵	WHITE_1		Liu2007
Meixian_WHITE_1	Meixian	yuet1238	hak	WHITE	白	pʰak⁵	pʰ a k ⁵	pʰak⁵	WHITE_1		Liu2007
Guilin_WHITE_1	Guilin	guil1241	cnp	WHITE	白	piᴀ²²	p i ᴀ ² ²	piᴀ²²	WHITE_1		Liu2007
Guangzhou_WHITE_1	Guangzhou	guan1279	yue	WHITE	白	pak²	p a k ²	pak²	WHITE_1		Liu2007
Fuzhou_WHITE_1	Fuzhou	fuzh1239	cdo	WHITE	白	paʔ⁵	p a ʔ ⁵	paʔ⁵	WHITE_1		Liu2007
Xiamen_WHITE_1	Xiamen	xiam1236	cdo	WHITE	白	peʔ⁵	p e ʔ ⁵	peʔ⁵	WHITE_1		Liu2007
Beijing_BACK_1	Beijing	beij1234	cmn	BACK	背	pei⁵¹	p e i ⁵ ¹	pei⁵¹	BACK_1		Liu2007
Haerbin_BACK_1	Ha'erbin	haer1234	cmn	BACK	背	pei⁵³	p e i ⁵ ³	pei⁵³	BACK_1		Liu2007
Jinan_BACK_1	Jinan	jina1245	cmn	BACK	背	pei³¹	p e i ³ ¹	pei³¹	BACK_1		Liu2007
Rongcheng_BACK_1	Rongcheng	rong1271	cmn	BACK	背	pei⁵²	p e i ⁵ ²	pei⁵²	BACK_1		Liu2007
Taiyuan_BACK_1	Taiyuan	taiy1243	cjy	BACK	背	pei⁴⁵	p e i ⁴ ⁵	pei⁴⁵	BACK_1		Liu2007
XiAn_BACK_1	Xi'an	xian1253	cmn	BACK	脊背	tɕi²¹ pei²⁴	t ɕ i ² ¹   p e i ² ⁴	tɕi²¹ pei²⁴	BACK_1		Liu2007
XiAn_BACK_1	Xi'an	xian1253	cmn	BACK	背	pei²⁴	p e i ² ⁴	pei²⁴	BACK_1		Liu2007
Chengdu_BACK_1	Chengdu	chen1267	cmn	BACK	背	pei²¹³	p e i ² ¹ ³	pei²¹³	BACK_1		Liu2007
Nanjing_BACK_1	Nanjing	nanj1234	cmn	BACK	背	pei⁴⁴	p e i ⁴ ⁴	pei⁴⁴	BACK_1		Liu2007
Jixi_BACK_1	Jixi	jixi1238	czh	BACK	背	pa³⁵	p a ³ ⁵	pa³⁵	BACK_1		Liu2007
Suzhou_BACK_1	Suzhou	suzh1234	wuu	BACK	背	pᴇ⁴¹²	p ᴇ ⁴ ¹ ²	pᴇ⁴¹²	BACK_1		Liu2007
Wenzhou_BACK_3	Wenzhou	ouji1238	wuu	BACK	背骶身	pai⁴²⁻³ dʑi²⁴⁻⁴⁴ saŋ⁴⁴⁻²¹	p a i ⁴ ² ⁻ ³   d ʑ i ² ⁴ ⁻ ⁴ ⁴   s a ŋ ⁴ ⁴ ⁻ ² ¹	pai⁴²⁻³ dʑi²⁴⁻⁴⁴ saŋ⁴⁴⁻²¹	BACK_3		Liu2007
Changsha_BACK_1	Changsha	chan1326	hsn	BACK	背	pei⁵⁵	p e i ⁵ ⁵	pei⁵⁵	BACK_1		Liu2007
Loudi_BACK_1	Loudi	loud1234	hsn	BACK	背	pe³⁵	p e ³ ⁵	pe³⁵	BACK_1		Liu2007
Nanchang_BACK_2	Nanchang	nanc1254	gan	BACK	背脊	pei⁴⁵ tɕiaʔ⁰	p e i ⁴ ⁵   t ɕ i a ʔ ⁰	pei⁴⁵ tɕiaʔ⁰	BACK_2		Liu2007
Meixian_BACK_1	Meixian	yuet1238	hak	BACK	背	poi⁵³	p o i ⁵ ³	poi⁵³	BACK_1		Liu2007
Guilin_BACK_1	Guilin	guil1241	cnp	BACK	背	pei²⁵	p e i ² ⁵	pei²⁵	BACK_1		Liu2007
Guangzhou_BACK_1	Guangzhou	guan1279	yue	BACK	背	pui³³	p u i ³ ³	pui³³	BACK_1		Liu2007
Fuzhou_BACK_1	Fuzhou	fuzh1239	cdo	BACK	背	pʰiaŋ⁵⁵	pʰ i a ŋ ⁵ ⁵	pʰiaŋ⁵⁵	BACK_1		Liu2007
Xiamen_BACK_2	Xiamen	xiam1236	cdo	BACK	胛脊	ka⁵⁵⁻²² tsiaʔ³²*	k a ⁵ ⁵ ⁻ ² ²   t s i a ʔ ³ ² *	ka⁵⁵⁻²² tsiaʔ³²*	BACK_2		Liu2007
Beijing_NOSE_1	Beijing	beij1234	cmn	NOSE	鼻子	pi³⁵ tsz̩⁰	p i ³ ⁵   t s z̩ ⁰	pi³⁵ tsɿ⁰	NOSE_1		Liu2007
Haerbin_NOSE_1	Ha'erbin	haer1234	cmn	NOSE	鼻子	pi²⁴ tsz̩⁰	p i ² ⁴   t s z̩ ⁰	pi²⁴ tsɿ⁰	NOSE_1		Liu2007
Jinan_NOSE_1	Jinan	jina1245	cmn	NOSE	鼻子	pi⁵³⁻⁴⁵ tsz̩⁰	p i ⁵ ³ ⁻ ⁴ ⁵   t s z̩ ⁰	pi⁵³⁻⁴⁵ tsɿ⁰	NOSE_1		Liu2007
Rongcheng_NOSE_1	Rongcheng	rong1271	cmn	NOSE	鼻子	pi³⁵ tsz̩⁰	p i ³ ⁵   t s z̩ ⁰	pi³⁵ tsɿ⁰	NOSE_1		Liu2007
Taiyuan_NOSE_2	Taiyuan	taiy1243	cjy	NOSE	鼻	piəʔ⁵⁴*	p i ə ʔ ⁵ ⁴ *	piəʔ⁵⁴*	NOSE_2		Liu2007
Taiyuan_NOSE_1	Taiyuan	taiy1243	cjy	NOSE	鼻子	piəʔ⁵⁴* tsəʔ⁰	p i ə ʔ ⁵ ⁴ *   t s ə ʔ ⁰	piəʔ⁵⁴* tsəʔ⁰	NOSE_1		Liu2007
XiAn_NOSE_1	Xi'an	xian1253	cmn	NOSE	鼻子	pi²⁴ tsz̩⁰	p i ² ⁴   t s z̩ ⁰	pi²⁴ tsɿ⁰	NOSE_1		Liu2007
Chengdu_NOSE_1	Chengdu	chen1267	cmn	NOSE	鼻子	pi²¹⁻⁵⁵ tsz̩⁵³	p i ² ¹ ⁻ ⁵ ⁵   t s z̩ ⁵ ³	pi²¹⁻⁵⁵ tsɿ⁵³	NOSE_1		Liu2007
Nanjing_NOSE_1	Nanjing	nanj1234	cmn	NOSE	鼻子	piʔ⁵ tsz̩⁰	p i ʔ ⁵   t s z̩ ⁰	piʔ⁵ tsɿ⁰	NOSE_1		Liu2007
Jixi_NOSE_3	Jixi	jixi1238	czh	NOSE	鼻孔	pʰz̩³⁵⁻⁵³ kʰɑ̃²¹³	pʰ z̩ ³ ⁵ ⁻ ⁵ ³   kʰ ɑ̃ ² ¹ ³	pʰɿ³⁵⁻⁵³ kʰɑ̃²¹³	NOSE_3		Liu2007
Suzhou_NOSE_4	Suzhou	suzh1234	wuu	NOSE	鼻頭	bəʔ²³* dʏ¹³⁻³¹	b ə ʔ ² ³ *   d ʏ ¹ ³ ⁻ ³ ¹	bəʔ²³* dʏ¹³⁻³¹	NOSE_4		Liu2007
