Gloss	Erzya	Estonian	Finnish	Hungarian	Ingrian	Karelian	Khanty	Kildin Saami	Komi-Permyak	Komi-Zyrian	Livonian	Mansi	Meadow Mari	Nganasan	North Saami	Selkup	Skolt Saami	South Saami	Tundra Nenets	Udmurt	Veps	Votic	Võro
SUN_9													keʧe	kou									
SUN_10																ʨeːlə							
SUN_11																			xɑjeːrdʔ				
SWEET_1	lɑmbɑmo																						
SWEET_2		mɑkus	mɑkeɑ		mɑkiːɑ	mɑkiɛ															mɑɡɛd	mɑkːɑ	mɑkɤ
SWEET_3				eːdɛʃ														siɛtiɛs					
SWEET_4							ewəstə																
SWEET_5								ɲaːlʲkesʲ									ɲaːʎɛs						
SWEET_6									ʨɤskɯt											ʨeskɯt			
SWEET_7										jumov													
SWEET_8											mɑˀɡɟə												
SWEET_9												ɑtəŋ											
SWEET_10													tɑmle										
SWEET_11														sɑkɯrɲeəɡə									
SWEET_12														ɲeluɑɡə									
SWEET_13															ɲaːlɡkɑh								
SWEET_14																ɲuːɲi							
SWELL_1	tɑrɡoʑems																						
SWELL_2		pɑisutɑ	pɑisuɑ		pɑisuɑ																	pɑizɤtːumɑ	pɑisumɑ
SWELL_3			turʋotɑ							dundɯnɯ													
SWELL_4				dɒɡɒd																			
SWELL_5							poɣəl																
SWELL_6								pɒːz															
SWELL_7									poʎdɯnɯ	pɯktɯnɯ										pɯktɯnɯ			
SWELL_8												sili											
SWELL_9													løʧem										
SWELL_10														hoɲydʲi									
SWELL_11																ʧɑŋku							
SWELL_12																				tɤrnɑnɯ			
SWELL_13																						turpoumɑ	
SWELL_14																						pɑhkɤnɤmɑ	
SWIM_1	ujems																						
SWIM_2		ujutɑ			ujuːɑ	ʊijɑ						uji									ʊjʊdɑ	ujumɑ	ujomɑ
SWIM_3			uidɑ																				
SWIM_4				uːsik																			
SWIM_5							otʲ																
SWIM_6							ɲorəɣ																
SWIM_7								vuːjːe							vʊ̯ɔcːɑh		vuəʝːɐd	βuʌjɛdh					
SWIM_8									ujɑvnɯ	ujɑvnɯ										ujɑnɯ			
SWIM_9										vɑrtʲʨɯnɯ													
SWIM_10											vʊiɡə												
SWIM_11													ijɑm										
SWIM_12														hoðɯrsɯ									
SWIM_13																uː							
SWIM_14																			ŋoːxoːləsʲ				
TAIL_1	pulo																						
TAIL_2		sɑpɑ						siejːp							sæjpi		sɛibʲːɘ	siɛjpiɛ				sɑpɑ	
TAIL_3			hæntæ		hænd̥æ	hæntæ															hænd		hɑnt
TAIL_4				fɒrok																			
TAIL_5							ləɣ					leːɣ											
TAIL_6									bɤʒ	bɤʒ										bɯʒ			
TAIL_7											tɑbɑːr												
TAIL_8													poʧ										
TAIL_9														təjbu									
TAIL_10																tɑlʨu							
TAIL_11																meʨɑ							
TAKE_1	sɑjems																						
TAKE_2		vɤtːɑ	otːɑː		otːɑː	ɔtːʊɑ					vɨtːə										ɔtːɑ	vɤtːɤmɑ	vɤtmɑ
TAKE_3				vɛs																			
TAKE_4				foɡ																			
TAKE_5							wə					wiɣ											
TAKE_6								vaːlʲːte							vaːltih		valʲdʲːɛd	βæːltɛdh					
TAKE_7									boɕtnɯ	boɕtnɯ										bɑɕtɯnɯ			
TAKE_8													nɑlɑm										
TAKE_9														ŋohyləsɑ									
TAKE_10																iː							
TAKE_11																			meːsʲ				
TEACH_1	tonɑvtoms												tunə̠ktem										
TEACH_2		ɤpːetːɑtɑ															matːtɛd						
TEACH_3			opetːɑː		ob̥etːɑː	ɔpɑstʊɑ					opɑːtə										ɔpɛtɑ		opːɑmɑ
TEACH_4				tɒniːt~oktɒt																			
TEACH_5					skoulɑd̥ɑ																	ʃkoulɑmɑ	
TEACH_6							onəltə																
TEACH_7								maːtʲxe															
TEACH_8									velɤtnɯ	velɤdnɯ										vɑlekjɑnɯ			
TEACH_9												χɑɲɕti											
TEACH_10														hɯlʧibtɯsɯ									
TEACH_11															ɔ̯ɑhpɑhih								
TEACH_12																oːqəlolʧə			toːxoːlɑsʲ				
TEACH_13																	vuapʲːsʲtʲɛd						
TEACH_14																				dɯʃetɯnɯ			
TEN_1	kemeɲ	kymːe	kymːenen		kymːen	kymːɛnɛn															kʏmnɛ	ʧymːe	kymːe
TEN_2				tiːz					dɑs	dɑs										dɑs			
TEN_3							jœŋ												juʔ				
TEN_4								lɒːɡʲː					lu		lɔki		lɔːiɐ	lʉhkiɛ					
TEN_5											kim												
TEN_6												low											
TEN_7														biːʔ									
TEN_8																køːt							
TESTICLES_1	ɑl							kuːlː															
TESTICLES_2		munɑntit	munɑt		munɑd̥							muːŋi										munɑd̥	munɑʔ
TESTICLES_3			kiʋekset		kelːid̥																	kelːid̥	
TESTICLES_4				hɛrɛ																			
TESTICLES_5							kø̝ɣ																
TESTICLES_6									koʎtːez	koʎk													
TESTICLES_7													mosnɑky										
TESTICLES_8																oŋəl							
TESTICLES_9																				puz			
TESTICLES_10																							pɑutiʔ
THAT_1	tonɑ												sɑðe										
THAT_2	ɕe	seː									sɛ											seː	
THAT_3		toː	tuo		toː					tɯ		tɑ	tu			toː						to	tuː
THAT_4				ɒz																			
THAT_5							tom	tudː						təti	tɑh		tətɐ	tuhtɛ	tʲikɨ				
THAT_6								ʃto												so			
THAT_7									sijɑ	sijɤ													
THAT_8														tɑːniə									
THAT_9														tɑkəː									
THERE_1	toso																						
THERE_2	ɕese								setɤn	sen~estɤn													
THERE_3		seɑl									sæːˀl												sæːl
THERE_4			tuolːɑ		toːɑl	tʊɔlɑ																	
THERE_5				otː			tot					tot											
THERE_6								tamʲpe									tobʲɛn			otɯn			
THERE_7													tuʃto										
THERE_8														təni		toːntə			tɑjnɑ				
THERE_9														əməɲi									
THERE_10																		takːuʌ					
THEY_1	siɲ							sɨjː							sij		siʝɐ						
THEY_2		nemɑt									nɛ											næmæ	nimæʔ
THEY_3			he		høː	hyœ															hœ		
THEY_4				øːk																			
THEY_5							jəɣ																
THEY_6									nijɑ	nɑjɤ													
THEY_7												tɑːn		sɯtɯŋ									
THEY_8													nuno										
THEY_9																tɤpət							
THEY_10																			pɨdoːʔ				
THEY_11																				soːs			
THICK_1	eʧke																						
THICK_2		pɑks	pɑksu		pɑksu	pɑksʊ																pɑksu	pɑks
THICK_3				vɒʃtɒɡ																			
THICK_4							køl																
THICK_5							eɳəki																
THICK_6								keːsː	kɯz	kɯz			kyʒɣø				kəsːɐd	kɨsːɛ					
THICK_7											jɑˀmdi												
THICK_8												osəŋ			ɑsːaːj								
THICK_9																ɲɑŋtu			ɲɑŋoːtɑ				
THICK_10																		jasːijɛs					
THICK_11																				zɤk			
THICK_12																						jæmiæ	
THICK_13																						kruːtoi	
THIGH_1	pukʃo									bek													
THIGH_2		reis	rejsi		reiz	rɛisi															riːʒɛ	reisi	
THIGH_3				ʦomb																			
THIGH_4							pitʲ																
THIGH_5								ʧuarːpielʲː															
THIGH_6									ʎɑdʲbej	ʎɑdʲvej													
THIGH_7													erðe										
THIGH_8															pɑcːevaːhkaːɑ								
THIGH_9																pelu							
THIGH_10																	ʧɛbʲːɘ						
THIGH_11																		rɵakʃa					rɑkʲɑ
THIGH_12																				mɑkes			
THIN_1	ʧovɑ																						
THIN_2		ɤhukːene			heːno																		ohukɤnɤ
THIN_3			oɦut												ɑsehɑʃ								
THIN_4				veːkoɲ																			
THIN_5					hoikːɑ	hɔikːɑ															hɔik	hoik	
THIN_6							ætəm										ɐːzʲːtʲɛmʲɘ						
THIN_7							woɣəʎ																
THIN_8								sieŋʲkesʲ															
THIN_9									vɤsɲit	vesɲɯd													
THIN_10											vʊiti												
THIN_11												oɕːɑ											
THIN_12													βiʧkə̠ʒ										
THIN_13														dʲobtəɡəː		ʨoːptə			jɑbtɑ				
THIN_14														ɲeu									
THIN_15																		jisːɛhʦ					
THIN_16																				vekʨi			
THIN_17																						lɑih	
THIN_18																						nɤdrɑ	
THINK_1	ɑrʲɕems																						
THINK_2	dumɑms																					duːmɑmɑ	
THINK_3		mɤeltɑ			meinɑd̥ɑ																mɛlɛtɑdɑ		
THINK_4			ɑjɑtelːɑ	ɡondol																			
THINK_5							noməɣsətə					nomsi											
THINK_6								jurʲːte							jʊrdtɑʃih		ʝuːrdʧɛd						
THINK_7									dumɑjtnɯ	dumɑjtnɯ													
THINK_8										mɤvnɑvnɯ													
THINK_9											mɨtlə												mɤtlɤmɑ
THINK_10													ʃonem										
THINK_11														sɯɲəruədʲi									
THINK_12																tenirpi							
THINK_13																		ʉsːjɛdidh					
THINK_14																			jiʔʲɑdærʦʲ				
THINK_15																				mɑlpɑnɯ			
THIS_1	tʲe							tadː	etɑ	tɑ	tɑ	ti	tə̠		taːh		tatɐ			tɑ		to	
THIS_2		seː																				seː	seo
THIS_3			tæmæ		tæmæ	tæmæ	tim									tɑm							
THIS_4										etɑjɤ									tʲikɨ				
THIS_5														əmə									
THIS_6																					nɛʦɛ		
THOU_1	ton			tɛ				toːnː	te	te			tə̠j	tənə	tɔn	tɑn	tonɐ			ton			
THOU_2		sɑ																					sɑk
THOU_3			sinæ		siæ	siɛ					sinɑː										sinæ	siæ	
THOU_4							nøŋ					nɑŋ											
THOU_5																		tatnɛ					
THOU_6																			pɨdər				
THREE_1	kolmo	kolm	kolme		kolmed̥	kɔlmɛ	koləm	koːlːm							kɔlɔbmɑ			kulmɛ				kɤlmi	kolm
THREE_2				haːrom								χuːrəm											
THREE_3									kujim	kujim	kuolm												
THREE_4													kum				koumːɐ				kɔʊmɛ		
THREE_5														nɑɡyr		nɑːkur			ɲɑxɑrʔ				
THREE_6																				kuiɲ			
THROW_1	jortoms																					virɑutːɤmɑ	
THROW_2	kɑjɑms																						
THROW_3		heitːɑ	heitːæː		heitːæː						ɛitə											heitːemæ	hiːtmæ
THROW_4		visɑtːɑ				visɑtɑ					viskə												viskɑmɑ
THROW_5				hɒjiːt																			
THROW_6				dob																			
THROW_7							ʎæk																
THROW_8							tɑɣɑ																
THROW_9								ʧaʦʲːke	ʃupkɑvnɯ~ʨɑpkɑvnɯ														
THROW_10										kojnɯ										kujɑnɯ			
THROW_11										ʨɤvtnɯ										serpɑʎːɑnɯ			
THROW_12												reːpi											
THROW_13													ʃuem										
THROW_14													kə̠ʃkem										
THROW_15														bɑjbudʲɑ									
THROW_16														sətəməsɑ									
THROW_17															sʊhpːeh								
THROW_18																ʨɑʧːə							
THROW_19																			moːsʲ				
THROW_20																					tɑʦtæ		
THROW_21																						porotːɤmɑ	
TIE_1	sodoms	situtɑ	sitoɑ		sitoːɑ	sitʊɔ					siˀdːə										sidɔdɑ	sitomɑ	
TIE_2				køt													ʧəːnːɐd						
TIE_3							jør																
TIE_4							poɲ																
TIE_5								koːrːe										kɔrːɛdidh					
TIE_6									kɤrtɑvnɯ	kɤrtɑvnɯ										kertːɯnɯ			
TIE_7												neːɣi											
TIE_8													piðɑm										
TIE_9														sɑrədʲɑ		sɑːrə			sʲɑrəsʲ				
TIE_10																				dumɯnɯ			
TIE_11																							køytmæ
TIRED_1	ɕiʑeʑ																						
TIRED_2		væsinut	ʋæsynyt		væsyːnd̥																	væsynːy	væsynyʔ
TIRED_3				faːrɒtː			met																
TIRED_4				kimɛrylt																			
TIRED_5								viːsːma															
TIRED_6									mɯʥɤm	muʥnɯ													
TIRED_7												loːŋɣitɑχti											
TIRED_8													jɑrnə̠ʃe										
TIRED_9													nojə̠ʃo										
TIRED_10														bənuɡuə									
TIRED_11																nuːnəʨə							
TIRED_12																				ʒɑdʲɯnɯ			
TONGUE_1	keʎ	keːl	kie̯li		keːli	kiɛli			kɯv	kɯv	kɛːʎ									kɯl	kɛlʲ	ʧeːli	kiːlʲ
TONGUE_2				ɲɛlv			ɲæləm					ɲeːlm											
TONGUE_3								ɲuxʧemʲ							ɲʊ̯ɔvʧːɑ		ɲuxʧːɐm	ɲuʌkʧɛmɛ					
TONGUE_4													jə̠lme										
TONGUE_5														ɕiədʲə		ɕeː							
TONGUE_6																			ɲɑmʲu				
TOOTH_1	pej												pyj										
TOOTH_2		hɑmːɑs	hɑmːɑs		hɑmːɑz	hɑmːɑs					ɑːmbɑz										hɑmbɑz	ɑmːɤz	hɑmːɑs
TOOTH_3				foɡ																			
TOOTH_4							pøŋk	paːnʲː	piɲ	piɲ		puŋk			paːtni		paːnʲːɘ	pæːniɛ		piɲ			
TOOTH_5														ʧimi		timə			tʲibʲɑ				
TOOTH_6																						piː	
TOP_1	tʲokʃ						tʲæk																
TOP_2	prʲɑ															pɑːri							
TOP_3		lɑtv	lɑtʋɑ		lɑdvɑ			ladʲːv														lɑdv	
TOP_4		tipː																					tipː
TOP_5			huipːu																				
TOP_6				ʧuːʧ								tɑʎəχ											
TOP_7				tɛtøː																			
TOP_8							tøj																
TOP_9									jɯv	jɯv										jɯl			
TOP_10												ɲol		nuːm									
TOP_11													βuj										
TOP_12													ukʃer										
TOP_13													ʧoŋɡɑ										
TOP_14														ŋojbuə									
TOP_15																uːkə							
TOUCH_1	tokɑms												tykem										
TOUCH_2		puːtutːɑtɑ									puːtə											puːtːumɑ	putmɑ
TOUCH_3			koskeɑ			kɔskiɛ									kʊ̯ɔskɑh						kɔsktɑ		
TOUCH_4				hozːaːɲuːl																			
TOUCH_5				eːrint																			
TOUCH_6					kertːæː																	kertːemæ	
TOUCH_7								lɨkxelːe		ʎeɡɤdnɯ													
TOUCH_8									pɑvkɑvnɯ														
TOUCH_9												χɑni								isɑnɯ			
TOUCH_10												nowi											
TOUCH_11												χoːji											
TOUCH_12														mentiðiɕi									
TOUCH_13														səiməsɯ									
TOUCH_14																miːtːə							
TOUCH_15																	kuəsktɛd						
TOUCH_16																		kɑːjɛʃidh					
TOUCH_17																				jɤtɯnɯ			
TRAP (CATCH)_1	kiʎkʃ	lɤkːs																					lɤksʲ
TRAP (CATCH)_2		pyːnis																					
TRAP (CATCH)_3			ɑnsɑ																				
TRAP (CATCH)_4				ʧɒpdɒ																			
TRAP (CATCH)_5							petəw																
TRAP (CATCH)_6								ruːvʲːt					løðø										
TRAP (CATCH)_7									nɑʎk	nɑʎk										nɑʎɯk			
TRAP (CATCH)_8									kɑpkɑn														
TRAP (CATCH)_9												ɑləɕ											
TRAP (CATCH)_10													ʃɑrɣyr										
TRAP (CATCH)_11														dʲeŋɡuj		ʨɑŋku							
TRAP (CATCH)_12																lɑtɑ							
TREE_1	ʧuvto																						
TREE_2		puː	puː		puː	puː			pu	pu	puː					poː			pʲɑ		pʊ	puː	puː
TREE_3				fɒ																			
TREE_4							juɣ					jiw											
TREE_5								muːrː							mʊ̯ɔrːɑ		muərːɐ	muʌrɛ					
TREE_6													puʃeŋɡe										
TREE_7														huɑː									
TREE_8																				pispu			
TREE STUMP_1	mukorʲ								mɯr														
TREE STUMP_2		kænt	kɑnto		kɑnd̥o																	kɑnto	kɑnt
TREE STUMP_3				fɒtøŋk																			
TREE STUMP_4							æŋkəl																
TREE STUMP_5								ʧuːlːt															
TREE STUMP_6												poŋnɑ											
TREE STUMP_7													omɑrtɑ										
TREE STUMP_8													pundə̠ʃ										
TREE STUMP_9														səltə		sɑlʧə							
TREE STUMP_10																				lijɑl			
TURN_1	purdɑms	pøːrtutɑ										peːrmti											pyːrtmæ
TURN_2	veʎɑvtoms																						
TURN_3			kæːntyæ		kæːntyæ																		kæːntmæ
TURN_4				fordul																			
TURN_5							kirɣəl																
TURN_6								lievxe															
TURN_7									berɡɤtʨɯnɯ	berɡɑvnɯ										berɯktiɕkɯnɯ			
TURN_8										keʒnɯ													
TURN_9													sɑβə̠rnem										
TURN_10														bəbtuɑʔtəsɑ									
TURN_11																piːkəl							
TURTLE_1	ʧerʲepɑχɑ																						
TURTLE_2		kilpkonː	kilpikonːɑ																				kilpkunː
TURTLE_3				tɛknøːʒbeːkɒ																			
TURTLE_4									ʧerepɑχɑ														
TURTLE_5													ʧerepɑχe										
TWIST (AROUND)_1	purdɑms																						
TWIST (AROUND)_2	mendʲɑms																						
TWIST (AROUND)_3		væːnɑtːɑ	ʋæːntæː																				væːntmæ
TWIST (AROUND)_4			kiertæː		keːrtæː					ɡɑrtnɯ												kovertɤmɑ	
TWIST (AROUND)_5				tɛkɛr																			
TWIST (AROUND)_6				ʧɒvɒr									sɑβə̠rem										
TWIST (AROUND)_7							jo̝ɣər																
TWIST (AROUND)_8								pɒːnːe															
TWIST (AROUND)_9									berɡɤtnɯ											berɡɑtɯnɯ			
TWIST (AROUND)_10									piʥrɑvnɯ	puʧkɯnɯ													
TWIST (AROUND)_11												peːri	pytə̠rem										
TWIST (AROUND)_12														hujkələbtɯdʲi									
TWIST (AROUND)_13																koʎə							
TWIST (AROUND)_14																						ʧeːreskɤmɑ	
TWIST (AROUND)_15																						kriːvisːemæ	
TWO_1	kɑvto			kɛtːøː																			
TWO_2		kɑks	kɑksi		kɑks	kɑksi			kɯk	kɯk	kɑkʃ									kɯk	kɑksʲ	kɑhs	kɑʦʲ
TWO_3							kætkən																
TWO_4								kuːht															
TWO_5												kitiɣ											
TWO_6													kok		kʊ̯ɔkte		kuəxʲtʲːɘ	køːktɛ					
TWO_7														ɕiti		ɕitə			sʲidʲɑ				
UNCLE_1	ʎeʎɑ																						lelː
UNCLE_2	dʲɑdʲɑ				tæːd̥æ	tɛætæ			dʲɑdʲ					tɯtɯdʲɑ					tʲidʲɑ		dædʲ	dæːd̥	
UNCLE_3		onu	eno		eno										e̯ænʊ							eno~onu	uno
UNCLE_4			setæ																				
UNCLE_5				nɒɟbaːʧi																			
UNCLE_6							jəɣləŋ																
UNCLE_7								ʧieʣʲ							ʧe̯æhʦi		ʧiɒʦʲːɘ	ʧiɛʦiɛ					
UNCLE_8								iːnː															
UNCLE_9								jeːɡʲː										jiɛkiɛ					
UNCLE_10										ʨoʒ													
UNCLE_11											suːrvɛˀʎki												
UNCLE_12												sɑːsiɣ											
UNCLE_13												ɑki								ɑɡɑi			
UNCLE_14												kɑŋk											
UNCLE_15													ʧə̠ʧə̠										
UNCLE_16													izɑ	iɕi									
UNCLE_17														əʔə									
UNCLE_18														ɲinɯ									
UNCLE_19															e̯æhki								
UNCLE_20																ilʨɑ							
UNCLE_21																	ʝaːnɐ	jyœnɛ					
UNTIE_1	juksɲems												ruðem										
UNTIE_2				kiold																			
UNTIE_3							ɑŋət																
UNTIE_4								piesʲːte				peːsti											
UNTIE_5									pɤrtʨɑvnɯ											sertɯnɯ			
UNTIE_6										rɑʑnɯ													
UNTIE_7														dʲukydʲɑ									
UNTIE_8																ʨɯkːə							
VOMIT_1	uksnoms																						
VOMIT_2		okːsentɑtɑ	oksentɑː		oksend̥ɑisːɑ								ukʃiɲʧɑm									ɤhsɤtːɤmɑ	osːɤntɑmɑ
VOMIT_3				haːɲ																			
VOMIT_4							ɑɣət																
VOMIT_5								vukʲːse					βɑkem										
VOMIT_6									ɤsɤtnɯ											ɤskɯnɯ			
VOMIT_7										vosnɯ													
VOMIT_8										ɡorʥɯnɯ													
VOMIT_9												ɑːjtɑχti											
VOMIT_10																tøːtə							
VULTURE_1		rɑisɑkotːkːɑs	korpːikotkɑ																				rɤipɤkotɑs
VULTURE_2				kɛʃɛjyː																			
VULTURE_3							kulpoʧəku																
VULTURE_4									ɯʤɯtkuʧ														
VULTURE_5												kuːrsən											
WALK_1	jɑkɑms																						
WALK_2		kæiɑ																			kævʊdɑ		
WALK_3			kæʋelːæ		kævelːæ	kævɛlːæ																	
WALK_4				jaːr																			
WALK_5				ɟɒloɡol																			
WALK_6							jəlil					jɑli											
WALK_7								vaːnʲːʦe							vaːʣːih		vaʣʲːɛd	βæːʦːɛdh					
WALK_8									vetlɤnɯ	vetlɯnɯ										vetlɯnɯ			
WALK_9												joːmi											
WALK_10													koʃtɑm										kɤntʲmɑ
WALK_11														dʲoðyrɕɑ									
WALK_12																qyəl							
WALK_13																				wɑmɯʃtɯnɯ			
WALK_14																						jɑlɡɤtːɤːmɑ	
WARM_1	ʎembe																						
WARM_2		soe			soːjɑ																	soːjɤ	
WARM_3			læmːin		læmːæː	læmːin					lɛm										læmʲ		læmːi
WARM_4				mɛlɛɡ			meɭək																
WARM_5					vɑri																		
WARM_6								pɒːhk									pɒːkːɐs						
WARM_7									ʃonɯt	ʃonɯd										ʃunɯt			
WARM_8												mɑːltip											
WARM_9												reːɣ											
WARM_10													leβe										
WARM_11													ʃokʃo	hekusɯ									
WARM_12														ɲyɲɑ									
WARM_13															liɛkːɑs		liəɡːɐs						
WARM_14																pyː							
WARM_15																		pɨjβɛlɛs					
WARM_16																			jibɑd				
WARM_17																						løyhkæ	
WASH_1	ʃʎɑms																						
WASH_2		pestɑ	pestæ		pesːæ	pɛsːæ		peːsːe			piɛˀzːə				pɑsːɑh		pəːsːɐd	pɨsːɛdh			pɛstɑ	pesemæ	
WASH_3				moʃ					miɕːɯnɯ	mɯɕkɯnɯ			muʃkɑm							miɕkɯnɯ			mɤskmɑ
WASH_4							loɣɯt					lowti											
WASH_5							pos																
WASH_6														ɲobusɑ									
WASH_7														kələʔbtusɑ									
WASH_8																mysəlʧə							
WASH_9																			xəltɑsʲ				
WATER_1	vedʲ	vesi	ʋesi	viːz	vezi	vɛsi					vɛʒ	wit	βyt								vɛzi	vesi	vesi
WATER_2							jəŋk																
WATER_3								ʧaːʣʲ							ʧaːhʦi		ʧaːʦʲːɘ	ʧæːʦiɛ					
WATER_4									vɑ	vɑ										vu			
WATER_5														bɯʔ					jiʔ				
WATER_6																yt							
WE_1	miɲ	meie	me	mi	møː	myœ	məŋ	mɨjː	mijɤ	mi	mɛːɡ	mɑːn	me	mɯŋ	mij	meː	miʝɐ	mijːiɛh		mi	mœ	myː	miːʔ
WE_2																			mɑɲɑʔ				
WET_1	nɑʧko											ɲɑːr											
WET_2		mærk	mærkæ		mærɡ̊æ	mærkæ	morɯ														mærɡ	mærʧ	
WET_3				nɛdvɛʃ																			
WET_4							lɑləŋ																
WET_5								ɲuːʦkas							ɲʊ̯ɔskːɑs		ɲuəʦkɒs						
WET_6									vɑ	vɑ													
WET_7									uʎ														
WET_8											kɑˀʒːi												
WET_9													noʧko										
WET_10														ɲetɯbɯə									
WET_11																ʨentɑʎ							
WET_12																		luβːɛ					
WET_13																			səʔɲuj				
WET_14																				kot			
WET_15																							likɤ
WET_16																							hæmː
WHAT_1	meʑe	mis	mi	mi	mi	mi		meɡː~miː	mɯj	mɯj	mis	mɑn	mo	mɑː	mij		miːɐ	mij		mɑ	mi	mikæ	miæ
WHAT_2							møɣi																
WHAT_3																qɑji							
WHAT_4																			ŋɑmɡæ				
WHEN_1	ʑɑrdo																						
WHEN_2		milːɑl	milːoin		milːoi̯n																		
WHEN_3		kunɑs			konz								kunɑm									kɤns	kunɑ
WHEN_4			koskɑ					kuesʲː															
WHEN_5				mikor																			
WHEN_6							mətlæt																
WHEN_7							kuntə					χuɲ											
WHEN_8									kɤr	kor										ku			
WHEN_9														kɑŋɡə									
WHEN_10																kunɕɑːɣən							
WHERE_1	koso	kus			kuz	kʊsːɑ		kasʲt			kus		kuʃto		kɔs		kosʲtʲɘ				kʊs	kuzɑ	
WHERE_2			misːæ	mibɛn																			
WHERE_3				hol																			
WHERE_4							kot					χoːt											
WHERE_5									kɯtɤn	kɤn				kuni		kuːn				kɯtɯn			kon
WHERE_6																qɑjiqən							
WHERE_7																		kʉsniɛ					
WHERE_8																			xəɲɑnɑ				
WHISTLE_1	veʃkems												ʃyʃkem										
WHISTLE_2		vilistːɑtɑ																				vilisːeːmæ	vilistæmæ
WHISTLE_3			ʋiɦeltæː		viheld̥æː	vihɛltyæ															vihɛltɑ		
WHISTLE_4				fycyl																			
WHISTLE_5								ɲurːke							ɲʊrʊkʊh		ɲorɡːɒd	ɲurkɛdidh					
WHISTLE_6									piksɯnɯ														
WHISTLE_7										ʃutʲlɑvnɯ										ʃulɑnɯ			
WHISTLE_8											sviʎpə												
WHISTLE_9												kisi											
WHISTLE_10														ɕyʧɑʔsɑ					sʲudərʦʲ				
WHISTLE_11																kyːkəmpi							
WHITE_1	ɑʃo																						
WHITE_2		vɑlke	ʋɑlkoinen		vɑlkiɑ	vɑlkiɛ		viːlːke			vɑːldɑ				viɛlɑkɑh		viəlɡːɐd	βeːlkɛs			vɑʊɡɛd	vɑlɡɤkɤz	vɑlkɤ
WHITE_3				fɛɦeːr																			
WHITE_4							næɣi																
WHITE_5									ʨoʨkom														
WHITE_6										jeʤɯd			oʃ										
WHITE_7												jɑːŋk											
WHITE_8												ɲɑːr											
WHITE_9														sɯr		sɤrə			seːrʔ				
WHITE_10																				tɤdʲɯ			
WHO_1	ki			ki				keː					kø				c͡çiːɐ	kiɛ					kiæ
WHO_2		kes	ken		ken	kɛn		keɡː	kin	kin	kis				kij					kin	kɛn	ʧen	
WHO_3			kukɑ		kuɡ̊ɑ																		
WHO_4							kojɯ																
WHO_5										kod													
WHO_6												χoːŋχɑ											
WHO_7													kuðo			kuti							
WHO_8														sɯlɯ									
WHO_9																			xibʲɑ				
WIDE_1	keʎej																						
WIDE_2		lɑi									lɑiɡɑː												lɑkʲɑ
WIDE_3			leʋeæ		leviːæ	lɛviɛ																	
WIDE_4				seːlɛʃ																			
WIDE_5							komət																
WIDE_6								koːmʲːtesʲ					kumðɑ										
WIDE_7									pɑɕkɯt	pɑɕkɯd										pɑɕkɯt			
WIDE_8										otɑ													
WIDE_9												pɑːŋχəŋ											
WIDE_10														tɑntəɡəː		ʧɑːnʧə							
WIDE_11															kɔvtɑh		kobdːi						
WIDE_12																		kamtɛ					
WIDE_13																			lɑtɑ		lɛvɛd	lɑdʲː	
WIFE_1	ɲi						ni												ɲeː				
WIFE_2	koʑɑjkɑ																						
WIFE_3	vɑstɑ												βɑte										
WIFE_4		nɑine			nɑin						nɑi											nɑin	nɑːnɤ
WIFE_5			ʋɑimo																				
WIFE_6				fɛlɛʃeːɡ																			
WIFE_7						ɑkːɑ						eːkʷɑ									ɑk		
WIFE_8								aːhkʲ															
WIFE_9								kɒːb															
WIFE_10									iɲ														
WIFE_11										ɡɤtɯr													
WIFE_12														bəbəʧərənɯ									
WIFE_13														ɲemɯbtɯʔɯɑ									
WIFE_14																imːɑ							
WIFE_15																		keːlːɛɡɛ					
WIFE_16																		kɔmːa					
WIFE_17																				kɯʃno			
WIND_1	vɑrmɑ												mɑrðeʒ										
WIND_2		tuːl	tuːli		tuːli	tuːli			tɤv	tɤv	tuːʎ									tɤl		tuːli	tuːlʲ
WIND_3							wɑt					woːt											
WIND_4								piːŋːk							piɛɡkɑ		piəɡːɐ	pɨɛkːɛ					
WIND_5														biə									
WIND_6																merkə			mʲeːrʦʲɑ				
WING_1	ɕolmo												ʃulðə̠r										
WING_2		tiːp	siːpi		siːb̥i	siːpi																siːpi	siːp
WING_3				saːrɲ																			
WING_4							pɑjlɑŋ																
WING_5								suejː							sɔ̯ɑcːi		suaʝːɐ	soɒja					
WING_6									bord	bord										burd			
WING_7											tiːbɨz												
WING_8												towəl											
WING_9												mɑrk											
WING_10														ʧuo					toː				
WING_11																kuːtə							
WING_12																					suːɡ		
WIPE_1	nɑrdɑms																						
WIPE_2		pyhkitɑ	pyːçkiæ		pyːhkiæ	pyːxkiɛ															pʏxktæ	pyhʧimæ	pyhkʲmæ
WIPE_3				tørøl																			
WIPE_4							moŋət																
WIPE_5								jeːrːe															
WIPE_6									ʨɯʃkɯnɯ	ʨɯʃkɯnɯ										ʧuʃɯnɯ			
WIPE_7											puːˀstə		yʃtɑm										
WIPE_8												seːɣi											
WIPE_9														ɲɑkidʲɑ									
WIPE_10															sihkːʊh		sɛkːɒd						
WIPE_11																mysə							
WIPE_12																			tæʦʲ				
WIPE_13																						lɑːmimɑ	
WITH_1	mɑrto							miːlʲːte															
WITH_2		koːs	kɑnsːɑ		kɑnz																	kɑːs	
WITH_3				vɛlɛ																			
